Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
166599:24,0.4973684210526316,0.14753518005540164,0.3222962004495882,0.3374455592292933,(0.3222962004495882  0.3374455592292933),[0.19581169 0.91252347],[0.13647623113523005  0.03016002620719807],[0.48  0.02  0.0  0.89  0.89  0.21  0.29  0.98  0.85  0.97  0.94  0.21  0.0  0.44  0.48  0.02  0.0  0.89  0.89],[0.10526316 0.10526316 0.05263158 0.15789474 0.         0.05263158 0.36842105],"i'll just buy it somewhere else or not buy it at all."
74642:57,0.3322222222222222,0.09077283950617283,0.17250193871204558,0.29398813332894647,(0.17250193871204558  0.29398813332894647),[0.12833343 0.74000004],[0.06909512393931899  0.04359471169863572],[0.07  0.66  0.31  0.15  0.06  0.81  0.17  0.75  0.01],[0.33333333 0.22222222 0.11111111 0.         0.11111111 0.22222222 0.        ],"it, unfortunately, it's a, and it's a business or an occupation that the results are not as tangible as other ones"
85982:21,0.6333333333333333,0.09124444444444445,1.9379397053819671,0.7683773539263847,(1.9379397053819671  0.7683773539263847),[0.01       0.71123087],[0.0007071067811865475  0.15495813219891105],[0.69  0.76  0.38  0.38  0.79  0.71  0.01  1.0  0.98],[0.11111111 0.         0.22222222 0.         0.22222222 0.22222222 0.22222222],"and i don't see any winners or losers,"
53606:55,0.4766666666666667,0.12059999999999998,0.4907059360600514,0.46800173481748775,(0.4907059360600514  0.46800173481748775),[0.10962471 0.74025408],[0.08187524639588495  0.12521025380685885],[0.02  0.63  0.95  0.04  0.54  0.1  0.78  0.9  0.33],[0.33333333 0.         0.11111111 0.11111111 0.11111111 0.11111111 0.22222222],"apparently, i, i don't know if it was just the strong winds or some small tornadoes up this way too."
42190:40,0.35444444444444445,0.10760246913580247,0.6849533301945807,0.8448767030059474,(0.6849533301945807  0.8448767030059474),[0.14397501 0.7567549 ],[0.0989817692509796  0.1210445013211373],[0.68  0.99  0.3  0.36  0.0  0.16  0.03  0.64  0.03],[0.22222222 0.11111111 0.22222222 0.         0.22222222 0. 0.11111111],"men  breaking in, uh, to houses and taking, or a man, they, they think it's the same person, taking, uh, little girls right straight out of their beds at night. and, ku-, you know, breaking in, obviously watching them in the house, because they're breaking into the right window, you know, the little girl's bedroom. and taking them out, putting them in a car and driving them out and taking them out and molesting them and then bringing them back and throwing them back in their own front yards."
107849:89,0.8077777777777778,0.08483950617283952,7.944769108166264,0.6230988988446249,(7.944769108166264  0.6230988988446249),[0.95714464 0.28503478],[0.041703876112295264  0.09551109564332597],[0.85  0.99  1.0  0.15  0.42  0.88  1.0  0.99  0.99],[0.         0.11111111 0.11111111 0.         0.         0.11111111 0.66666667],"but they have been more, little more s-, effective in oklahoma with having this program that you vote  or you lose it ."
156143:17,0.4911111111111111,0.12225432098765435,0.7345712356767251,0.6249402500000216,(0.7345712356767251  0.6249402500000216),[0.04645631 0.71230044],[0.037074377632481795  0.13119638290152286],[0.53  0.7  0.0  0.47  0.88  0.7  1.0  0.02  0.12],[0.22222222 0.         0.         0.22222222 0.22222222 0. 0.22222222],"i also read one or two papers a day."
104819:118,0.5422222222222222,0.11743950617283952,0.43750128773954583,0.3574731631423576,(0.43750128773954583  0.3574731631423576),[0.83400058 0.17750318],[0.07108094328727231  0.0780107293240138],[0.7  0.78  0.27  0.97  0.0  0.17  0.79  0.27  0.93],[0.         0.33333333 0.         0.         0.11111111 0.22222222 0.22222222],"--ing seems  to be a, a topic that 's going  to probably take about a generation   to, uh, catch on, it seems , or maybe a generation to two."
29159:97,0.8677777777777778,0.017083950617283947,0.7884977513943274,0.16936932477199182,(0.7884977513943274  0.16936932477199182),[0.90874999 0.54000002],[0.045342794610324005  0.0007071067811865475],[0.96  0.92  0.77  0.84  0.93  0.96  0.96  0.54  0.93],[0.         0.         0.         0.11111111 0.         0.22222222 0.66666667],"and, uh, i talked to a thirteen year old  last night who 's, uh, goes to, uh, one of the plano high schools or junior highs, i guess,"
13311:70,0.8011111111111111,0.1070320987654321,0.16611861885817047,0.04673629267656923,(0.16611861885817047  0.04673629267656923),[0.97285714 0.2       ],[0.026659038457595  0.07778496191369126],[0.89  1.0  0.09  0.95  0.98  1.0  0.99  0.31  1.0],[0.11111111 0.         0.11111111 0.         0.         0. 0.77777778],"if there was, if there was mandatory, you could choose the option of either a mandatory military service or voluntary,"
60210:34,0.508888888888889,0.09067654320987655,0.7308861703329611,0.8434978938257763,(0.7308861703329611  0.8434978938257763),[0.33083213 0.88837558],[0.12313657081669603  0.062145809319746476],[0.11  0.4  0.92  0.97  0.48  0.29  0.76  0.53  0.12],[0.22222222 0.         0.22222222 0.22222222 0.         0.11111111 0.22222222],"then i would do it, you know, everyday or two days so i would clean that pan very, very rarely,"
78150:40,0.53,0.10288888888888889,0.46039549030620086,0.3716247856801758,(0.46039549030620086  0.3716247856801758),[0.73254232 0.12321792],[0.12186041156632321  0.031788203885101646],[0.07  0.73  0.18  0.91  0.81  0.12  0.45  0.58  0.92],[0.22222222 0.11111111 0.         0.11111111 0.11111111 0.22222222 0.22222222],"and uh, you could always catch a good news program at eight o'clock or nine o'clock on c n n."
171282:127,0.753125,0.10965898437499999,0.4529297313214469,0.1542868703817256,(0.4529297313214469  0.1542868703817256),[0.9302969  0.24737518],[0.06749022141981255  0.16015611815198377],[0.15  0.89  0.97  1.0  0.02  0.99  0.76  1.0  0.17  0.57  0.98  1.0  0.73  0.99  0.83  1.0],[0.0625 0.125  0.     0.0625 0.     0.1875 0.5625],"but i guess, i guess i like the system that they have  in some places where the defendant gets  to choose whether he's, goes before a jury for sentencing or whether the judge gets  to choose it ."
102655:14,0.7044444444444445,0.06469135802469135,2.0054031768916416,0.5019900445465648,(2.0054031768916416  0.5019900445465648),[0.09       0.78124997],[0.0007071067811865475  0.09921429248852763],[0.72  0.09  0.73  0.84  0.88  0.6  0.96  0.57  0.95],[0.11111111 0.         0.         0.11111111 0.11111111 0.33333333 0.33333333],"uh, a waitress or waiter that  waits the table, it 's nice that they're attentive"
123645:19,0.47666666666666657,0.11584444444444444,0.4054572169594107,0.5099846941526129,(0.4054572169594107  0.5099846941526129),[0.92666715 0.25167436],[0.026676176892647556  0.10292314382091766],[0.26  0.29  0.32  0.15  0.9  0.9  0.01  0.98  0.48],[0.11111111 0.22222222 0.22222222 0.11111111 0.         0. 0.33333333],"well, for the past week or two it's been cold and wet"
75880:7,0.3511111111111111,0.06567654320987654,0.35080724818319164,0.695444919947575,(0.35080724818319164  0.695444919947575),[0.67218427 0.18595245],[0.10525520979121017  0.062284661614634314],[0.12  0.11  0.1  0.84  0.7  0.31  0.5  0.3  0.18],[0.33333333 0.11111111 0.22222222 0.11111111 0.11111111 0.11111111 0.        ],"you or the insurance companies never see any of that money."
73492:77,0.2788888888888889,0.08136543209876541,0.6577779761279346,0.77574968803131,(0.6577779761279346  0.77574968803131),[0.19250002 0.97000003],[0.11038515699261457  0.0007071067811865475],[0.07  0.49  0.03  0.24  0.35  0.01  0.13  0.97  0.22],[0.44444444 0.22222222 0.11111111 0.11111111 0.         0. 0.11111111],"and, and, you know, multiplied  by the fact that you don't really trust the person or you're uncomfortable with the situation mumblex, as far as child care, um,"
125651:119,0.5977777777777777,0.11948395061728395,0.36875101745636674,0.3328228050056854,(0.36875101745636674  0.3328228050056854),[0.23498309 0.88791997],[0.06413283932864597  0.09751626882666131],[0.7  0.19  0.3  1.0  1.0  0.34  0.11  1.0  0.74],[0.11111111 0.11111111 0.22222222 0.         0.11111111 0.11111111 0.33333333],"um, some of the qualifications that i look for  was that, uh, you know, the cost, and, um, exactly what they did , if it was structured or nonstructured, if they had a little academic, um, uh, in there, and, um, you know, um, you know, what the qualifications of the teachers' were , and if the place was clean and um, the hours"
66023:36,0.4455555555555554,0.17706913580246916,1.6910232920522335,0.8068131050078655,(1.6910232920522335  0.8068131050078655),[0.08998148 0.88978915],[0.05118861431801362  0.13498629610884777],[0.18  1.0  1.0  0.17  0.56  0.07  1.0  0.01  0.02],[0.33333333 0.22222222 0.         0.11111111 0.         0. 0.33333333],"it was like only, it was either sixty percent or forty percent, go to college."
128736:29,0.4088888888888889,0.11592098765432096,0.44418144901214984,0.7172296225544186,(0.44418144901214984  0.7172296225544186),[0.19987617 0.80759064],[0.11887021613887967  0.14290575843967632],[0.57  0.97  0.16  0.1  0.0  0.13  0.94  0.5  0.31],[0.22222222 0.11111111 0.11111111 0.22222222 0.         0. 0.22222222],"but we never actually went out and measured anything or did anything on one system."
68546:11,0.8766666666666667,0.042555555555555555,0.1261612309019503,0.018295095465943878,(0.1261612309019503  0.018295095465943878),[0.94875001 0.30000001],[0.02357899457283853  0.0007071067811865475],[0.92  0.94  0.98  0.97  0.3  0.99  0.98  0.9  0.91],[0.         0.         0.11111111 0.         0.         0. 0.88888889],"so either you or your husband can be warm."
137872:18,0.41333333333333333,0.09484444444444445,0.3597284448035729,0.2953085648737803,(0.3597284448035729  0.2953085648737803),[0.61498468 0.0099994 ],[0.10041891172884124  0.010024819000163516],[0.58  0.73  0.36  0.0  0.03  0.8  0.55  0.67  0.0],[0.11111111 0.         0.11111111 0.11111111 0.22222222 0.22222222 0.        ],"and they had like three or four basic packages that they they offer ."
80782:52,0.8033333333333332,0.08726666666666666,0.2407118129651259,0.0697224272514722,(0.2407118129651259  0.0697224272514722),[0.95714286 0.26500001],[0.03977603572196867  0.06717888000440325],[0.91  0.36  0.98  0.17  0.97  1.0  0.84  1.0  1.0],[0.         0.11111111 0.11111111 0.         0.         0.11111111 0.66666667],"well i was going  to ask if you planned  to paint over it or try  to strip it."
15229:24,0.3377777777777778,0.054061728395061716,0.9932192308016474,0.711080766933582,(0.9932192308016474  0.711080766933582),[0.63352663 0.19071315],[0.04915437332020494  0.08191746948258888],[0.6  0.57  0.73  0.1  0.0  0.32  0.22  0.32  0.18],[0.11111111 0.22222222 0.22222222 0.11111111 0.11111111 0.11111111 0.        ],"i couldn't possibly commit a year or two of my life  to, to go  do something."
76421:21,0.2944444444444445,0.0818246913580247,0.39262352086021224,0.6598329278790838,(0.39262352086021224  0.6598329278790838),[0.10839424 0.66620875],[0.07982360102148828  0.0790238021936353],[0.65  0.14  0.01  0.81  0.28  0.22  0.0  0.0  0.54],[0.22222222 0.22222222 0.         0.11111111 0.11111111 0.11111111 0.        ],"i think in this area or most all areas they use, you know, for ticks and fleas."
104851:51,0.3922222222222222,0.08408395061728396,0.48442848108714087,0.6710569007780609,(0.48442848108714087  0.6710569007780609),[0.2672859  0.83509181],[0.13544311482795615  0.017691691137682826],[0.5  0.53  0.86  0.08  0.13  0.4  0.17  0.05  0.81],[0.33333333 0.11111111 0.11111111 0.22222222 0.         0.11111111 0.11111111],"so occasionally i'll bring whatever  i've got  laying around the car or the like and throw them in there."
36524:73,0.4444444444444444,0.12611358024691358,0.5176311185194907,0.6123037332917203,(0.5176311185194907  0.6123037332917203),[0.15762323 0.80230041],[0.09475678189798167  0.12319953672996056],[0.95  0.31  0.03  0.14  0.57  0.72  0.98  0.3  0.0],[0.22222222 0.         0.22222222 0.11111111 0.         0.11111111 0.22222222],"and they said that they had ex-, that the one they had exercised with  was three or four times easier."
59808:31,0.2644444444444444,0.0694246913580247,0.4570026498735372,0.31340516254995665,(0.4570026498735372  0.31340516254995665),[0.71500568 0.13572744],[0.04596751794545051  0.08212511355632753],[0.65  0.13  0.01  0.35  0.0  0.21  0.78  0.19  0.06],[0.33333333 0.22222222 0.11111111 0.         0.11111111 0.11111111 0.        ],"in defense of myself, defense of my family or defense of my friends i can blow somebody a way in a heart beat. even, even more so when it comes to my, my wife and son ."
91704:105,0.7133333333333333,0.08317777777777777,2.0828815595507155,0.6115905528848484,(2.0828815595507155  0.6115905528848484),[0.98395026 0.59441722],[0.011865806064734334  0.19142126274058566],[0.04  0.99  0.64  0.86  0.63  0.96  0.52  1.0  0.78],[0.11111111 0.         0.         0.11111111 0.22222222 0.11111111 0.44444444],"i'm doing some reviews of books,  just to, what, to sort of recommend to wh-, whether or not a full-scale review should be done  for the journal,"
13998:38,0.658888888888889,0.07434320987654322,1.1705891849714565,0.8113424282337224,(1.1705891849714565  0.8113424282337224),[0.38304775 0.88493782],[0.08815104892134672  0.06738300215024344],[0.71  0.58  0.31  0.31  0.88  0.31  0.93  0.99  0.91],[0.         0.         0.33333333 0.         0.22222222 0. 0.44444444],"the parents kind of pushed them to join, like the boy scouts or girl scouts."
18501:69,0.5377777777777778,0.15826172839506172,0.4114966049538836,0.3035168627309714,(0.4114966049538836  0.3035168627309714),[0.01333324 0.79999491],[0.008847451389790819  0.1245754950240878],[0.53  0.98  0.01  0.03  0.69  0.0  0.92  0.68  1.0],[0.22222222 0.         0.         0.11111111 0.22222222 0. 0.33333333],"but, um, the water usage, you know, they try  to limit , even though there's three or four streams that  flow into it,"
160808:39,0.7244444444444444,0.11824691358024692,0.390260984048696,0.1380143459488134,(0.390260984048696  0.1380143459488134),[0.9  0.11],[0.0724110295368266  0.07071421871954198],[0.97  0.78  1.0  0.89  0.01  0.72  0.94  1.0  0.21],[0.11111111 0.11111111 0.         0.         0.         0.22222222 0.55555556],"i mean, i just read something that, two thirds or three quarters, i'm not exactly sure of our national debt are, was created  during the reagan bush  era who  are suppo-, supposedly fiscally conservative."
24964:43,0.6744444444444445,0.08615802469135803,1.6908074058623452,0.5189443049342779,(1.6908074058623452  0.5189443049342779),[0.45740226 0.87401363],[0.20217898545893762  0.05944680677142323],[0.55  0.0  0.67  0.43  0.84  0.85  0.93  1.0  0.8],[0.         0.         0.         0.22222222 0.11111111 0.33333333 0.22222222],"and the only school you could go to  was the baptist school or the catholic school."
112322:27,0.5977777777777777,0.09721728395061728,0.7484603799932029,0.6505706837402675,(0.7484603799932029  0.6505706837402675),[0.9733218  0.41183431],[0.013349199935992885  0.14278070864837927],[0.35  0.28  0.69  0.62  0.42  1.0  0.1  0.96  0.96],[0.11111111 0.11111111 0.22222222 0.         0.22222222 0. 0.33333333],"in fact, you're about the third or fourth person in the last month that  said that."
53823:87,0.37555555555555553,0.10486913580246912,0.1934899285562283,0.4899218150889706,(0.1934899285562283  0.4899218150889706),[0.21       0.95500001],[0.07387586069484053  0.03182765165566102],[0.15  0.14  0.02  0.25  0.35  0.91  0.26  1.0  0.3],[0.22222222 0.33333333 0.22222222 0.         0.         0. 0.22222222],"putting them in, i mean, they were, they were call-, they called them  their quiet rooms or their isolation rooms."
